Country,Year,Cause,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
Wales,2011,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wales,2011,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,I42.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Wales,2011,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Wales,2011,K70,0,0,0,0,0,0,4,5,11,26,56,57,47,49,24,17,10,8,1,1
Wales,2011,K85.2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Wales,2011,K86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wales,2011,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,X45,0,0,0,0,0,0,1,3,3,3,1,2,3,4,0,0,0,0,0,0
Wales,2011,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,F10,0,0,0,0,0,1,0,1,2,4,9,9,7,3,3,3,0,0,1,0
Wales,2010,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wales,2010,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,I42.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Wales,2010,K29.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Wales,2010,K70,0,0,0,0,1,1,4,8,18,22,42,50,57,52,35,16,10,3,3,0
Wales,2010,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,K86.0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
Wales,2010,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
